symbol,date,open,high,low,close,volume,adjclose,dividends,Symbol
AAPL,2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,41000000,146.3921661376953,0.0,AAPL
AAPL,2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,63804000,148.49098205566406,0.0,AAPL
AAPL,2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,59222800,148.50086975097656,0.0,AAPL
AAPL,2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,59256200,149.4908905029297,0.0,AAPL
AAPL,2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,88807000,151.9560089111328,0.0,AAPL
AAPL,2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,137827700,156.29222106933594,0.0,AAPL
AAPL,2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,117305600,158.94544982910156,0.0,AAPL
AAPL,2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,117467900,159.41075134277344,0.0,AAPL
AAPL,2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,96041900,159.796875,0.0,AAPL
AAPL,2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,69463600,160.32156372070312,0.0,AAPL
AAPL,2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,76959800,155.24282836914062,0.0,AAPL
AAPL,2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,88748200,158.6385498046875,0.0,AAPL
AAPL,2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,174048100,163.64796447753906,0.0,AAPL
AAPL,2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,152052500,163.123291015625,0.0,AAPL
AAPL,2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,136739200,162.12335205078125,0.0,AAPL
AAPL,2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,118023100,160.22256469726562,0.0,AAPL
AAPL,2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,107497000,163.6677703857422,0.0,AAPL
AAPL,2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,120405400,169.4691925048828,0.0,AAPL
AAPL,2021-12-08,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,116998900,173.33023071289062,0.0,AAPL
AAPL,2021-12-09,174.91000366210938,176.75,173.9199981689453,174.55999755859375,108923700,172.81544494628906,0.0,AAPL
AAPL,2021-12-10,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,115402700,177.6565704345703,0.0,AAPL
AAPL,2021-12-13,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,153237000,173.983642578125,0.0,AAPL
AAPL,2021-12-14,175.25,177.74000549316406,172.2100067138672,174.3300018310547,139380400,172.5877227783203,0.0,AAPL
AAPL,2021-12-15,175.11000061035156,179.5,172.30999755859375,179.3000030517578,131063300,177.508056640625,0.0,AAPL
AAPL,2021-12-16,179.27999877929688,181.13999938964844,170.75,172.25999450683594,150185800,170.5384063720703,0.0,AAPL
AAPL,2021-12-17,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,195432700,169.4296112060547,0.0,AAPL
AAPL,2021-12-20,168.27999877929688,170.5800018310547,167.4600067138672,169.75,107499100,168.05349731445312,0.0,AAPL
AAPL,2021-12-21,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,91185900,171.26112365722656,0.0,AAPL
AAPL,2021-12-22,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,92135300,173.88465881347656,0.0,AAPL
AAPL,2021-12-23,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,68356600,174.51824951171875,0.0,AAPL
AAPL,2021-12-27,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,74919600,178.52777099609375,0.0,AAPL
AAPL,2021-12-28,180.16000366210938,181.3300018310547,178.52999877929688,179.2899932861328,79144300,177.49815368652344,0.0,AAPL
AAPL,2021-12-29,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,62348900,177.5872802734375,0.0,AAPL
AAPL,2021-12-30,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,59773000,176.41905212402344,0.0,AAPL
005930.KS,2021-01-04,81000.0,84400.0,80200.0,83000.0,38655276,78701.0625,0.0,005930.KS
005930.KS,2021-01-05,81600.0,83900.0,81600.0,83900.0,35335669,79554.453125,0.0,005930.KS
005930.KS,2021-01-06,83300.0,84500.0,82100.0,82200.0,42089013,77942.4921875,0.0,005930.KS
005930.KS,2021-01-07,82800.0,84200.0,82700.0,82900.0,32644642,78606.25,0.0,005930.KS
005930.KS,2021-01-08,83300.0,90000.0,83000.0,88800.0,59013307,84200.65625,0.0,005930.KS
005930.KS,2021-01-11,90000.0,96800.0,89500.0,91000.0,90306177,86286.7109375,0.0,005930.KS
005930.KS,2021-01-12,90300.0,91400.0,87800.0,90600.0,48682416,85907.4140625,0.0,005930.KS
005930.KS,2021-01-13,89800.0,91200.0,89100.0,89700.0,36068848,85054.046875,0.0,005930.KS
005930.KS,2021-01-14,88700.0,90000.0,88700.0,89700.0,26393970,85054.046875,0.0,005930.KS
005930.KS,2021-01-15,89800.0,91800.0,88000.0,88000.0,33431809,83442.0859375,0.0,005930.KS
005930.KS,2021-01-18,86600.0,87300.0,84100.0,85000.0,43227951,80597.4609375,0.0,005930.KS
005930.KS,2021-01-19,84500.0,88000.0,83600.0,87000.0,39895044,82493.875,0.0,005930.KS
005930.KS,2021-01-20,89000.0,89000.0,86500.0,87200.0,25211127,82683.515625,0.0,005930.KS
005930.KS,2021-01-21,87500.0,88600.0,86500.0,88100.0,25318011,83536.9140625,0.0,005930.KS
005930.KS,2021-01-22,89000.0,89700.0,86800.0,86800.0,30861661,82304.2421875,0.0,005930.KS
005930.KS,2021-01-25,87000.0,89900.0,86300.0,89400.0,27258534,84769.5703125,0.0,005930.KS
005930.KS,2021-01-26,88800.0,89200.0,86500.0,86700.0,33178936,82209.421875,0.0,005930.KS
005930.KS,2021-01-27,86600.0,87700.0,85600.0,85600.0,26423070,81166.390625,0.0,005930.KS
005930.KS,2021-01-28,83200.0,85600.0,83200.0,83700.0,31859808,79364.796875,0.0,005930.KS
005930.KS,2021-01-29,84500.0,85000.0,82000.0,82000.0,39615978,77752.859375,0.0,005930.KS
005930.KS,2021-02-01,81700.0,83400.0,81000.0,83000.0,28046832,78701.0625,0.0,005930.KS
005930.KS,2021-02-02,84100.0,86400.0,83700.0,84400.0,26302077,80028.546875,0.0,005930.KS
005930.KS,2021-02-03,84800.0,85400.0,83400.0,84600.0,22112205,80218.1875,0.0,005930.KS
005930.KS,2021-02-04,83500.0,83800.0,82100.0,82500.0,24171688,78226.96875,0.0,005930.KS
005930.KS,2021-02-05,83100.0,84000.0,82500.0,83500.0,18036835,79175.15625,0.0,005930.KS
005930.KS,2021-02-08,83800.0,84200.0,83000.0,83000.0,15338765,78701.0625,0.0,005930.KS
005930.KS,2021-02-09,84000.0,84800.0,82700.0,82700.0,20898332,78416.59375,0.0,005930.KS
005930.KS,2021-02-10,82600.0,82600.0,81600.0,81600.0,23025766,77373.5703125,0.0,005930.KS
005930.KS,2021-02-15,83800.0,84500.0,83300.0,84200.0,23529706,79838.8984375,0.0,005930.KS
005930.KS,2021-02-16,84500.0,86000.0,84200.0,84900.0,20483100,80502.640625,0.0,005930.KS
005930.KS,2021-02-17,83900.0,84200.0,83000.0,83200.0,18307735,78890.6875,0.0,005930.KS
005930.KS,2021-02-18,83200.0,83600.0,82100.0,82100.0,21327683,77847.6796875,0.0,005930.KS
005930.KS,2021-02-19,82300.0,82800.0,81000.0,82600.0,25880879,78321.7578125,0.0,005930.KS
005930.KS,2021-02-22,83800.0,84200.0,82200.0,82200.0,25419886,77942.4921875,0.0,005930.KS
005930.KS,2021-02-23,81200.0,82900.0,81100.0,82000.0,20587314,77752.859375,0.0,005930.KS
005930.KS,2021-02-24,81800.0,83600.0,81300.0,82000.0,26807651,77752.859375,0.0,005930.KS
005930.KS,2021-02-25,84000.0,85400.0,83000.0,85300.0,34155986,80881.921875,0.0,005930.KS
005930.KS,2021-02-26,82800.0,83400.0,82000.0,82500.0,38520800,78226.96875,0.0,005930.KS
005930.KS,2021-03-02,85100.0,85300.0,83000.0,83600.0,33498180,79269.9765625,0.0,005930.KS
005930.KS,2021-03-03,83500.0,84000.0,82800.0,84000.0,19882132,79649.2734375,0.0,005930.KS
005930.KS,2021-03-04,82600.0,83200.0,82200.0,82400.0,24348331,78132.15625,0.0,005930.KS
005930.KS,2021-03-05,81100.0,82600.0,81100.0,82100.0,20508971,77847.6796875,0.0,005930.KS
005930.KS,2021-03-08,82900.0,83000.0,81600.0,82000.0,17641256,77752.859375,0.0,005930.KS
005930.KS,2021-03-09,81400.0,81900.0,80600.0,81400.0,25420764,77183.9296875,0.0,005930.KS
005930.KS,2021-03-10,82400.0,82500.0,80700.0,80900.0,20038422,76709.8359375,0.0,005930.KS
005930.KS,2021-03-11,81000.0,82500.0,81000.0,82000.0,23818297,77752.859375,0.0,005930.KS
005930.KS,2021-03-12,83100.0,83500.0,82400.0,82800.0,13530573,78511.421875,0.0,005930.KS
005930.KS,2021-03-15,82800.0,82900.0,81800.0,81800.0,13735798,77563.2109375,0.0,005930.KS
005930.KS,2021-03-16,82200.0,83000.0,82100.0,82800.0,12293537,78511.421875,0.0,005930.KS
005930.KS,2021-03-17,82800.0,82900.0,82000.0,82300.0,11625146,78037.3203125,0.0,005930.KS
005930.KS,2021-03-18,82800.0,83800.0,82600.0,82900.0,18585244,78606.25,0.0,005930.KS
005930.KS,2021-03-19,82100.0,82500.0,81800.0,81900.0,15869700,77658.0390625,0.0,005930.KS
005930.KS,2021-03-22,82000.0,82300.0,81700.0,82000.0,12670506,77752.859375,0.0,005930.KS
005930.KS,2021-03-23,82600.0,82900.0,81800.0,81800.0,13299907,77563.2109375,0.0,005930.KS
005930.KS,2021-03-24,81000.0,81600.0,80700.0,81000.0,17926638,76804.6484375,0.0,005930.KS
005930.KS,2021-03-25,81000.0,82100.0,80800.0,81200.0,14758826,76994.2890625,0.0,005930.KS
005930.KS,2021-03-26,81400.0,81600.0,81000.0,81500.0,12845778,77278.7578125,0.0,005930.KS
005930.KS,2021-03-29,81700.0,81700.0,81000.0,81600.0,14952134,77373.5703125,0.0,005930.KS
005930.KS,2021-03-30,81600.0,82300.0,81300.0,82200.0,13121698,78288.84375,361.0,005930.KS
005930.KS,2021-03-31,82400.0,82700.0,81400.0,81400.0,17240518,77526.90625,0.0,005930.KS
005930.KS,2021-04-01,82500.0,83000.0,82000.0,82900.0,18676461,78955.5390625,0.0,005930.KS
005930.KS,2021-04-02,84000.0,85200.0,83900.0,84800.0,22997538,80765.1328125,0.0,005930.KS
005930.KS,2021-04-05,85800.0,86000.0,84800.0,85400.0,16255990,81336.59375,0.0,005930.KS
005930.KS,2021-04-06,86200.0,86200.0,85100.0,86000.0,19042023,81908.0390625,0.0,005930.KS
005930.KS,2021-04-07,86100.0,86200.0,85400.0,85600.0,17885538,81527.0703125,0.0,005930.KS
005930.KS,2021-04-08,85700.0,85700.0,84100.0,84700.0,19244259,80669.8984375,0.0,005930.KS
005930.KS,2021-04-09,84700.0,84900.0,83400.0,83600.0,18193707,79622.234375,0.0,005930.KS
005930.KS,2021-04-12,84100.0,84100.0,83100.0,83200.0,12915282,79241.2734375,0.0,005930.KS
005930.KS,2021-04-13,83000.0,84500.0,82800.0,84000.0,15238206,80003.1953125,0.0,005930.KS
005930.KS,2021-04-14,84000.0,84300.0,83400.0,84000.0,13794652,80003.1953125,0.0,005930.KS
005930.KS,2021-04-15,83700.0,84500.0,83400.0,84100.0,16377412,80098.4453125,0.0,005930.KS
005930.KS,2021-04-16,84700.0,84700.0,83600.0,83900.0,15429522,79907.9609375,0.0,005930.KS
005930.KS,2021-04-19,83800.0,84000.0,83300.0,83300.0,15287311,79336.5,0.0,005930.KS
005930.KS,2021-04-20,83300.0,84000.0,83100.0,83900.0,15521965,79907.9609375,0.0,005930.KS
005930.KS,2021-04-21,83300.0,83500.0,82500.0,82600.0,21636079,78669.8046875,0.0,005930.KS
005930.KS,2021-04-22,82900.0,83000.0,82400.0,82400.0,13934746,78479.34375,0.0,005930.KS
005930.KS,2021-04-23,81900.0,82900.0,81600.0,82800.0,17805080,78860.296875,0.0,005930.KS
005930.KS,2021-04-26,82900.0,83500.0,82600.0,83500.0,15489938,79527.0,0.0,005930.KS
005930.KS,2021-04-27,83200.0,83300.0,82500.0,82900.0,12941533,78955.5390625,0.0,005930.KS
005930.KS,2021-04-28,83200.0,83200.0,82100.0,82100.0,15596759,78193.609375,0.0,005930.KS
005930.KS,2021-04-29,82400.0,82500.0,81500.0,81700.0,20000973,77812.640625,0.0,005930.KS
005930.KS,2021-04-30,81900.0,82100.0,81500.0,81500.0,18673197,77622.15625,0.0,005930.KS
005930.KS,2021-05-03,81000.0,82400.0,81000.0,81700.0,15710336,77812.640625,0.0,005930.KS
005930.KS,2021-05-04,81900.0,82600.0,81800.0,82600.0,12532550,78669.8046875,0.0,005930.KS
005930.KS,2021-05-06,81700.0,82300.0,81700.0,82300.0,17047511,78384.09375,0.0,005930.KS
005930.KS,2021-05-07,81800.0,82100.0,81500.0,81900.0,14154882,78003.125,0.0,005930.KS
005930.KS,2021-05-10,82300.0,83500.0,81800.0,83200.0,19385027,79241.2734375,0.0,005930.KS
005930.KS,2021-05-11,82500.0,82600.0,81100.0,81200.0,28996680,77336.421875,0.0,005930.KS
005930.KS,2021-05-12,80800.0,81200.0,79800.0,80000.0,35812268,76193.53125,0.0,005930.KS
005930.KS,2021-05-13,78900.0,79600.0,78400.0,78500.0,31490096,74764.8984375,0.0,005930.KS
005930.KS,2021-05-14,79000.0,80300.0,78900.0,80100.0,16450920,76288.765625,0.0,005930.KS
005930.KS,2021-05-17,80800.0,80900.0,79200.0,79600.0,17740855,75812.5546875,0.0,005930.KS
005930.KS,2021-05-18,79600.0,80000.0,79100.0,79600.0,17494407,75812.5546875,0.0,005930.KS
005930.KS,2021-05-20,79400.0,79700.0,79100.0,79500.0,16541828,75717.3125,0.0,005930.KS
005930.KS,2021-05-21,80100.0,81500.0,79800.0,80100.0,20961714,76288.765625,0.0,005930.KS
005930.KS,2021-05-24,80100.0,80400.0,79500.0,79700.0,13398666,75907.796875,0.0,005930.KS
005930.KS,2021-05-25,80000.0,80400.0,79800.0,79900.0,13628942,76098.296875,0.0,005930.KS
005930.KS,2021-05-26,80400.0,80500.0,79700.0,79800.0,11984359,76003.046875,0.0,005930.KS
005930.KS,2021-05-27,80000.0,80000.0,79100.0,79600.0,23198510,75812.5546875,0.0,005930.KS
005930.KS,2021-05-28,79800.0,80400.0,79400.0,80100.0,12360199,76288.765625,0.0,005930.KS
005930.KS,2021-05-31,80300.0,80600.0,79600.0,80500.0,13321324,76669.7421875,0.0,005930.KS
005930.KS,2021-06-01,80500.0,81300.0,80100.0,80600.0,14058401,76764.96875,0.0,005930.KS
005930.KS,2021-06-02,80400.0,81400.0,80300.0,80800.0,16414644,76955.453125,0.0,005930.KS
005930.KS,2021-06-03,81300.0,83000.0,81100.0,82800.0,29546007,78860.296875,0.0,005930.KS
005930.KS,2021-06-04,82700.0,82700.0,81500.0,82200.0,18112259,78288.84375,0.0,005930.KS
005930.KS,2021-06-07,82700.0,82800.0,81600.0,81900.0,16496197,78003.125,0.0,005930.KS
005930.KS,2021-06-08,82300.0,82600.0,81800.0,81900.0,12781226,78003.125,0.0,005930.KS
005930.KS,2021-06-09,81500.0,82000.0,81100.0,81100.0,14908823,77241.1796875,0.0,005930.KS
005930.KS,2021-06-10,81300.0,81400.0,80900.0,81000.0,17586995,77145.9453125,0.0,005930.KS
005930.KS,2021-06-11,81200.0,81700.0,80700.0,81000.0,14087962,77145.9453125,0.0,005930.KS
005930.KS,2021-06-14,80800.0,80900.0,80500.0,80500.0,10550078,76669.7421875,0.0,005930.KS
005930.KS,2021-06-15,80900.0,81200.0,80600.0,80900.0,10075685,77050.703125,0.0,005930.KS
005930.KS,2021-06-16,81500.0,81900.0,81100.0,81800.0,14999855,77907.8671875,0.0,005930.KS
005930.KS,2021-06-17,81100.0,81300.0,80700.0,80900.0,14007385,77050.703125,0.0,005930.KS
005930.KS,2021-06-18,81100.0,81100.0,80500.0,80500.0,14916721,76669.7421875,0.0,005930.KS
005930.KS,2021-06-21,79700.0,80000.0,79600.0,79900.0,16063340,76098.296875,0.0,005930.KS
005930.KS,2021-06-22,80200.0,80300.0,79900.0,80000.0,11773365,76193.53125,0.0,005930.KS
005930.KS,2021-06-23,80500.0,80600.0,79900.0,80100.0,13856548,76288.765625,0.0,005930.KS
005930.KS,2021-06-24,80400.0,81400.0,80100.0,81200.0,18771080,77336.421875,0.0,005930.KS
005930.KS,2021-06-25,81500.0,81900.0,81200.0,81600.0,13481405,77717.40625,0.0,005930.KS
005930.KS,2021-06-28,81700.0,82000.0,81600.0,81900.0,11578529,78003.125,0.0,005930.KS
005930.KS,2021-06-29,81900.0,82100.0,80800.0,81000.0,15744317,77487.4921875,361.0,005930.KS
005930.KS,2021-06-30,81100.0,81400.0,80700.0,80700.0,13288643,77200.5,0.0,005930.KS
005930.KS,2021-07-01,80500.0,80600.0,80000.0,80100.0,13382882,76626.53125,0.0,005930.KS
005930.KS,2021-07-02,80000.0,80400.0,79900.0,80000.0,8753097,76530.8515625,0.0,005930.KS
005930.KS,2021-07-05,80100.0,80800.0,80000.0,80400.0,8330969,76913.515625,0.0,005930.KS
005930.KS,2021-07-06,80600.0,81200.0,80500.0,81200.0,12131651,77678.8203125,0.0,005930.KS
005930.KS,2021-07-07,81200.0,81300.0,80300.0,80800.0,15992202,77296.171875,0.0,005930.KS
005930.KS,2021-07-08,81100.0,81200.0,79900.0,79900.0,16660998,76435.203125,0.0,005930.KS
005930.KS,2021-07-09,79600.0,79800.0,79000.0,79400.0,22720577,75956.875,0.0,005930.KS
005930.KS,2021-07-12,79900.0,80000.0,79500.0,79700.0,9768108,76243.875,0.0,005930.KS
005930.KS,2021-07-13,80000.0,80200.0,79800.0,79800.0,9863450,76339.5234375,0.0,005930.KS
005930.KS,2021-07-14,79400.0,79600.0,79100.0,79500.0,11575636,76052.546875,0.0,005930.KS
005930.KS,2021-07-15,79800.0,80600.0,79500.0,80600.0,13766279,77104.8359375,0.0,005930.KS
005930.KS,2021-07-16,80100.0,80100.0,79500.0,79800.0,10859399,76339.5234375,0.0,005930.KS
005930.KS,2021-07-19,79100.0,79200.0,78800.0,79000.0,13155414,75574.2265625,0.0,005930.KS
005930.KS,2021-07-20,78500.0,79000.0,78400.0,79000.0,12456646,75574.2265625,0.0,005930.KS
005930.KS,2021-07-21,79000.0,79100.0,78500.0,78500.0,12355296,75095.90625,0.0,005930.KS
005930.KS,2021-07-22,79000.0,79800.0,78900.0,79700.0,12618790,76243.875,0.0,005930.KS
005930.KS,2021-07-23,79700.0,79900.0,79200.0,79300.0,9098910,75861.2109375,0.0,005930.KS
005930.KS,2021-07-26,79400.0,79500.0,78800.0,78800.0,10040975,75382.8984375,0.0,005930.KS
005930.KS,2021-07-27,79200.0,79400.0,78500.0,78500.0,11427693,75095.90625,0.0,005930.KS
005930.KS,2021-07-28,78300.0,79200.0,78100.0,79200.0,12743417,75765.5546875,0.0,005930.KS
005930.KS,2021-07-29,78800.0,79400.0,78800.0,79000.0,14360453,75574.2265625,0.0,005930.KS
005930.KS,2021-07-30,78900.0,78900.0,78500.0,78500.0,13823411,75095.90625,0.0,005930.KS
005930.KS,2021-08-02,79200.0,79500.0,78700.0,79300.0,11739124,75861.2109375,0.0,005930.KS
005930.KS,2021-08-03,79400.0,81400.0,79300.0,81400.0,24339360,77870.15625,0.0,005930.KS
005930.KS,2021-08-04,82200.0,83100.0,81800.0,82900.0,25642368,79305.1015625,0.0,005930.KS
005930.KS,2021-08-05,83300.0,83300.0,82000.0,82100.0,18485469,78539.8046875,0.0,005930.KS
005930.KS,2021-08-06,81900.0,82500.0,81300.0,81500.0,13342623,77965.8125,0.0,005930.KS
005930.KS,2021-08-09,81500.0,82300.0,80900.0,81500.0,15522581,77965.8125,0.0,005930.KS
005930.KS,2021-08-10,82300.0,82400.0,80100.0,80200.0,20362639,76722.1875,0.0,005930.KS
005930.KS,2021-08-11,79600.0,79800.0,78500.0,78500.0,30241137,75095.90625,0.0,005930.KS
005930.KS,2021-08-12,77100.0,78200.0,76900.0,77000.0,42365223,73660.953125,0.0,005930.KS
005930.KS,2021-08-13,75800.0,76000.0,74100.0,74400.0,61270643,71173.6953125,0.0,005930.KS
005930.KS,2021-08-17,74000.0,75100.0,74000.0,74200.0,30944847,70982.3828125,0.0,005930.KS
005930.KS,2021-08-18,73900.0,74600.0,73100.0,73900.0,29192631,70695.3828125,0.0,005930.KS
005930.KS,2021-08-19,73500.0,74400.0,73100.0,73100.0,22166298,69930.078125,0.0,005930.KS
005930.KS,2021-08-20,73500.0,73900.0,72500.0,72700.0,22364803,69547.421875,0.0,005930.KS
005930.KS,2021-08-23,73300.0,74000.0,73000.0,73300.0,19384648,70121.40625,0.0,005930.KS
005930.KS,2021-08-24,73900.0,75700.0,73900.0,75600.0,21016913,72321.671875,0.0,005930.KS
005930.KS,2021-08-25,76200.0,76600.0,74900.0,75700.0,22319664,72417.328125,0.0,005930.KS
005930.KS,2021-08-26,76100.0,76200.0,74600.0,74600.0,16671494,71365.015625,0.0,005930.KS
005930.KS,2021-08-27,74300.0,75000.0,73800.0,74300.0,15172748,71078.0390625,0.0,005930.KS
005930.KS,2021-08-30,75400.0,75500.0,74200.0,74600.0,12686999,71365.015625,0.0,005930.KS
005930.KS,2021-08-31,74900.0,76700.0,74300.0,76700.0,24630370,73373.9609375,0.0,005930.KS
005930.KS,2021-09-01,76700.0,77100.0,75900.0,76800.0,16114775,73469.625,0.0,005930.KS
005930.KS,2021-09-02,76800.0,76800.0,75700.0,76000.0,15347486,72704.3203125,0.0,005930.KS
005930.KS,2021-09-03,76400.0,76700.0,76000.0,76600.0,12096419,73278.2890625,0.0,005930.KS
005930.KS,2021-09-06,76800.0,77600.0,76600.0,77300.0,12861180,73947.9375,0.0,005930.KS
005930.KS,2021-09-07,77100.0,77100.0,75900.0,76100.0,13239401,72799.984375,0.0,005930.KS
005930.KS,2021-09-08,76000.0,76400.0,75600.0,76300.0,11798147,72991.296875,0.0,005930.KS
005930.KS,2021-09-09,76400.0,76600.0,75000.0,75300.0,17600770,72034.6640625,0.0,005930.KS
005930.KS,2021-09-10,75300.0,75600.0,74800.0,75300.0,10103212,72034.6640625,0.0,005930.KS
005930.KS,2021-09-13,75200.0,76300.0,75100.0,76300.0,11397775,72991.296875,0.0,005930.KS
005930.KS,2021-09-14,77100.0,77700.0,76600.0,76600.0,18167057,73278.2890625,0.0,005930.KS
005930.KS,2021-09-15,77400.0,77400.0,76400.0,77000.0,12829128,73660.953125,0.0,005930.KS
005930.KS,2021-09-16,77300.0,77400.0,76100.0,76100.0,13067622,72799.984375,0.0,005930.KS
005930.KS,2021-09-17,76300.0,77200.0,75900.0,77200.0,16289502,73852.28125,0.0,005930.KS
005930.KS,2021-09-23,77500.0,77600.0,76800.0,77400.0,17055590,74043.6015625,0.0,005930.KS
005930.KS,2021-09-24,77600.0,77700.0,77100.0,77300.0,12247274,73947.9375,0.0,005930.KS
005930.KS,2021-09-27,77300.0,77700.0,77000.0,77700.0,11699798,74330.6015625,0.0,005930.KS
005930.KS,2021-09-28,77700.0,77800.0,76200.0,76300.0,15406382,72991.296875,0.0,005930.KS
005930.KS,2021-09-29,74800.0,75300.0,73800.0,74100.0,23992458,71223.6796875,361.0,005930.KS
005930.KS,2021-09-30,74300.0,74800.0,73700.0,74100.0,19919361,71223.6796875,0.0,005930.KS
005930.KS,2021-10-01,73900.0,74000.0,72900.0,73200.0,15803395,70358.6328125,0.0,005930.KS
005930.KS,2021-10-05,73000.0,73000.0,71400.0,72200.0,24013921,69397.4296875,0.0,005930.KS
005930.KS,2021-10-06,72600.0,72800.0,71200.0,71300.0,18956962,68532.3828125,0.0,005930.KS
005930.KS,2021-10-07,71600.0,72100.0,71300.0,71600.0,13683532,68820.7265625,0.0,005930.KS
005930.KS,2021-10-08,72300.0,72400.0,71500.0,71500.0,14043287,68724.6171875,0.0,005930.KS
005930.KS,2021-10-12,70700.0,70900.0,68700.0,69000.0,31001484,66321.65625,0.0,005930.KS
005930.KS,2021-10-13,68700.0,69600.0,68300.0,68800.0,24172015,66129.421875,0.0,005930.KS
005930.KS,2021-10-14,69000.0,69800.0,68800.0,69400.0,19520641,66706.1328125,0.0,005930.KS
005930.KS,2021-10-15,70200.0,71000.0,70000.0,70100.0,18051612,67378.953125,0.0,005930.KS
005930.KS,2021-10-18,70200.0,70300.0,69200.0,70200.0,13486391,67475.0703125,0.0,005930.KS
005930.KS,2021-10-19,70800.0,71000.0,70400.0,70600.0,9507991,67859.546875,0.0,005930.KS
005930.KS,2021-10-20,70700.0,71000.0,70200.0,70300.0,10151638,67571.203125,0.0,005930.KS
005930.KS,2021-10-21,70300.0,70600.0,70000.0,70200.0,10891094,67475.0703125,0.0,005930.KS
005930.KS,2021-10-22,70000.0,70700.0,70000.0,70400.0,8395448,67667.3125,0.0,005930.KS
005930.KS,2021-10-25,69900.0,70600.0,69500.0,70200.0,10029621,67475.0703125,0.0,005930.KS
005930.KS,2021-10-26,70600.0,71500.0,70400.0,71100.0,10528252,68340.1328125,0.0,005930.KS
005930.KS,2021-10-27,71000.0,71000.0,70000.0,70100.0,10295316,67378.953125,0.0,005930.KS
005930.KS,2021-10-28,69500.0,72200.0,69500.0,70700.0,20644902,67955.6640625,0.0,005930.KS
005930.KS,2021-10-29,71200.0,71600.0,69700.0,69800.0,17016151,67090.5859375,0.0,005930.KS
005930.KS,2021-11-01,70200.0,70600.0,69900.0,69900.0,11503729,67186.7109375,0.0,005930.KS
005930.KS,2021-11-02,70800.0,72200.0,70700.0,71500.0,16812570,68724.6171875,0.0,005930.KS
005930.KS,2021-11-03,71700.0,71700.0,70100.0,70400.0,12770428,67667.3125,0.0,005930.KS
005930.KS,2021-11-04,71200.0,71600.0,70500.0,70600.0,11818987,67859.546875,0.0,005930.KS
005930.KS,2021-11-05,71600.0,71600.0,70200.0,70200.0,12667743,67475.0703125,0.0,005930.KS
005930.KS,2021-11-08,70400.0,70600.0,69800.0,70600.0,11121981,67859.546875,0.0,005930.KS
005930.KS,2021-11-09,70300.0,71000.0,70100.0,70500.0,11159589,67763.421875,0.0,005930.KS
005930.KS,2021-11-10,70300.0,70900.0,70200.0,70200.0,9422009,67475.0703125,0.0,005930.KS
005930.KS,2021-11-11,69900.0,70000.0,69600.0,69900.0,11489122,67186.7109375,0.0,005930.KS
005930.KS,2021-11-12,70200.0,70900.0,69900.0,70600.0,10087450,67859.546875,0.0,005930.KS
005930.KS,2021-11-15,71700.0,71900.0,70900.0,71400.0,12420710,68628.4921875,0.0,005930.KS
005930.KS,2021-11-16,71500.0,72000.0,71300.0,71300.0,10919239,68532.3828125,0.0,005930.KS
005930.KS,2021-11-17,71300.0,71600.0,70600.0,70700.0,11027606,67955.6640625,0.0,005930.KS
005930.KS,2021-11-18,70700.0,71000.0,70200.0,70200.0,10144957,67475.0703125,0.0,005930.KS
005930.KS,2021-11-19,70400.0,71400.0,70100.0,71200.0,11954728,68436.2578125,0.0,005930.KS
005930.KS,2021-11-22,73300.0,75200.0,73000.0,74900.0,27506623,71992.6328125,0.0,005930.KS
005930.KS,2021-11-23,76000.0,76000.0,74500.0,75300.0,22029195,72377.109375,0.0,005930.KS
